municipio_ibge,municipio_nome,ano,mes,internacoes
420010,Abelardo Luz,2016,7,24
420010,Abelardo Luz,2016,8,23
420010,Abelardo Luz,2016,9,17
420010,Abelardo Luz,2016,10,14
420010,Abelardo Luz,2016,11,13
420010,Abelardo Luz,2016,12,14
420010,Abelardo Luz,2017,1,11
420010,Abelardo Luz,2017,2,13
420010,Abelardo Luz,2017,3,13
420010,Abelardo Luz,2017,4,14
420010,Abelardo Luz,2017,5,13
420010,Abelardo Luz,2017,6,21
420010,Abelardo Luz,2017,7,24
420010,Abelardo Luz,2017,8,23
420010,Abelardo Luz,2017,9,17
420010,Abelardo Luz,2017,10,13
420010,Abelardo Luz,2017,11,12
420010,Abelardo Luz,2017,12,13
420010,Abelardo Luz,2018,1,10
420010,Abelardo Luz,2018,2,12
420010,Abelardo Luz,2018,3,14
420010,Abelardo Luz,2018,4,14
420010,Abelardo Luz,2018,5,17
420010,Abelardo Luz,2018,6,19
420010,Abelardo Luz,2018,7,25
420010,Abelardo Luz,2018,8,22
420010,Abelardo Luz,2018,9,18
420010,Abelardo Luz,2018,10,13
420010,Abelardo Luz,2018,11,13
420010,Abelardo Luz,2018,12,11
420010,Abelardo Luz,2019,1,12
420010,Abelardo Luz,2019,2,11
420010,Abelardo Luz,2019,3,13
420010,Abelardo Luz,2019,4,13
420010,Abelardo Luz,2019,5,14
420010,Abelardo Luz,2019,6,22
420010,Abelardo Luz,2019,7,24
420010,Abelardo Luz,2019,8,24
420010,Abelardo Luz,2019,9,18
420010,Abelardo Luz,2019,10,14
420010,Abelardo Luz,2019,11,12
420010,Abelardo Luz,2019,12,12
420010,Abelardo Luz,2020,1,8
420010,Abelardo Luz,2020,2,11
420010,Abelardo Luz,2020,3,12
420010,Abelardo Luz,2020,4,13
420010,Abelardo Luz,2020,5,11
420010,Abelardo Luz,2020,6,16
420010,Abelardo Luz,2020,7,21
420010,Abelardo Luz,2020,8,19
420010,Abelardo Luz,2020,9,15
420010,Abelardo Luz,2020,10,11
420010,Abelardo Luz,2020,11,10
420010,Abelardo Luz,2020,12,9
420010,Abelardo Luz,2021,1,12
420010,Abelardo Luz,2021,2,14
420010,Abelardo Luz,2021,3,17
420010,Abelardo Luz,2021,4,16
420010,Abelardo Luz,2021,5,18
420010,Abelardo Luz,2021,6,24
420010,Abelardo Luz,2021,7,30
420010,Abelardo Luz,2021,8,29
420010,Abelardo Luz,2021,9,22
420010,Abelardo Luz,2021,10,17
420010,Abelardo Luz,2021,11,14
420010,Abelardo Luz,2021,12,18
420010,Abelardo Luz,2022,1,10
420010,Abelardo Luz,2022,2,11
420010,Abelardo Luz,2022,3,13
420010,Abelardo Luz,2022,4,12
420010,Abelardo Luz,2022,5,17
420010,Abelardo Luz,2022,6,21
420010,Abelardo Luz,2022,7,23
420010,Abelardo Luz,2022,8,23
420010,Abelardo Luz,2022,9,15
420010,Abelardo Luz,2022,10,12
420010,Abelardo Luz,2022,11,12
420010,Abelardo Luz,2022,12,12
420010,Abelardo Luz,2023,1,11
420010,Abelardo Luz,2023,2,12
420010,Abelardo Luz,2023,3,12
420010,Abelardo Luz,2023,4,15
420010,Abelardo Luz,2023,5,15
420010,Abelardo Luz,2023,6,20
420010,Abelardo Luz,2023,7,25
420010,Abelardo Luz,2023,8,23
420010,Abelardo Luz,2023,9,17
420010,Abelardo Luz,2023,10,13
420010,Abelardo Luz,2023,11,12
420010,Abelardo Luz,2023,12,12
420010,Abelardo Luz,2024,1,13
420010,Abelardo Luz,2024,2,11
420010,Abelardo Luz,2024,3,11
420010,Abelardo Luz,2024,4,14
420010,Abelardo Luz,2024,5,16
420010,Abelardo Luz,2024,6,23
420010,Abelardo Luz,2024,7,24
420010,Abelardo Luz,2024,8,24
420010,Abelardo Luz,2024,9,17
420010,Abelardo Luz,2024,10,15
420010,Abelardo Luz,2024,11,13
420010,Abelardo Luz,2024,12,12
420010,Abelardo Luz,2025,1,11
420010,Abelardo Luz,2025,2,14
420010,Abelardo Luz,2025,3,15
420010,Abelardo Luz,2025,4,13
420010,Abelardo Luz,2025,5,16
420010,Abelardo Luz,2025,6,21
420010,Abelardo Luz,2025,7,24
420010,Abelardo Luz,2025,8,24
420010,Abelardo Luz,2025,9,17
420010,Abelardo Luz,2025,10,13
420010,Abelardo Luz,2025,11,14
420010,Abelardo Luz,2025,12,11
420010,Abelardo Luz,2026,1,5
420010,Abelardo Luz,2026,2,5
420010,Abelardo Luz,2026,3,7
420010,Abelardo Luz,2026,4,7
420010,Abelardo Luz,2026,5,7
420010,Abelardo Luz,2026,6,11
420010,Abelardo Luz,2026,7,13
420020,Agrolândia,1990,1,6
420020,Agrolândia,1990,2,5
420020,Agrolândia,1990,3,6
420020,Agrolândia,1990,4,5
420020,Agrolândia,1990,5,8
420020,Agrolândia,1990,6,11
420020,Agrolândia,1990,7,13
420020,Agrolândia,1990,8,11
420020,Agrolândia,1990,9,8
420020,Agrolândia,1990,10,7
420020,Agrolândia,1990,11,7
420020,Agrolândia,1990,12,6
420020,Agrolândia,1991,1,6
420020,Agrolândia,1991,2,7
420020,Agrolândia,1991,3,7
420020,Agrolândia,1991,4,6
420020,Agrolândia,1991,5,10
420020,Agrolândia,1991,6,13
420020,Agrolândia,1991,7,12
420020,Agrolândia,1991,8,12
420020,Agrolândia,1991,9,9
420020,Agrolândia,1991,10,5
420020,Agrolândia,1991,11,5
420020,Agrolândia,1991,12,6
420020,Agrolândia,1992,1,6
420020,Agrolândia,1992,2,6
420020,Agrolândia,1992,3,8
420020,Agrolândia,1992,4,7
420020,Agrolândia,1992,5,9
420020,Agrolândia,1992,6,13
420020,Agrolândia,1992,7,14
420020,Agrolândia,1992,8,12
420020,Agrolândia,1992,9,10
420020,Agrolândia,1992,10,7
420020,Agrolândia,1992,11,6
420020,Agrolândia,1992,12,7
420020,Agrolândia,1993,1,7
420020,Agrolândia,1993,2,7
420020,Agrolândia,1993,3,8
420020,Agrolândia,1993,4,8
420020,Agrolândia,1993,5,10
420020,Agrolândia,1993,6,13
420020,Agrolândia,1993,7,17
420020,Agrolândia,1993,8,14
420020,Agrolândia,1993,9,10
420020,Agrolândia,1993,10,7
420020,Agrolândia,1993,11,7
420020,Agrolândia,1993,12,5
420020,Agrolândia,1994,1,7
420020,Agrolândia,1994,2,9
420020,Agrolândia,1994,3,11
420020,Agrolândia,1994,4,9
420020,Agrolândia,1994,5,10
420020,Agrolândia,1994,6,14
420020,Agrolândia,1994,7,16
420020,Agrolândia,1994,8,15
420020,Agrolândia,1994,9,14
420020,Agrolândia,1994,10,8
420020,Agrolândia,1994,11,8
420020,Agrolândia,1994,12,8
420020,Agrolândia,1995,1,7
420020,Agrolândia,1995,2,9
420020,Agrolândia,1995,3,10
420020,Agrolândia,1995,4,9
420020,Agrolândia,1995,5,10
420020,Agrolândia,1995,6,14
420020,Agrolândia,1995,7,17
420020,Agrolândia,1995,8,15
420020,Agrolândia,1995,9,14
420020,Agrolândia,1995,10,10
420020,Agrolândia,1995,11,6
420020,Agrolândia,1995,12,7
420020,Agrolândia,1996,1,7
420020,Agrolândia,1996,2,9
420020,Agrolândia,1996,3,10
420020,Agrolândia,1996,4,8
420020,Agrolândia,1996,5,10
420020,Agrolândia,1996,6,15
420020,Agrolândia,1996,7,19
420020,Agrolândia,1996,8,14
420020,Agrolândia,1996,9,12
420020,Agrolândia,1996,10,12
420020,Agrolândia,1996,11,6
420020,Agrolândia,1996,12,9
420020,Agrolândia,1997,1,10
420020,Agrolândia,1997,2,10
420020,Agrolândia,1997,3,9
420020,Agrolândia,1997,4,10
420020,Agrolândia,1997,5,14
420020,Agrolândia,1997,6,17
420020,Agrolândia,1997,7,16
420020,Agrolândia,1997,8,17
420020,Agrolândia,1997,9,14
420020,Agrolândia,1997,10,10
420020,Agrolândia,1997,11,10
420020,Agrolândia,1997,12,9
420020,Agrolândia,1998,1,10
420020,Agrolândia,1998,2,9
420020,Agrolândia,1998,3,12
420020,Agrolândia,1998,4,10
420020,Agrolândia,1998,5,12
420020,Agrolândia,1998,6,17
420020,Agrolândia,1998,7,19
420020,Agrolândia,1998,8,18
420020,Agrolândia,1998,9,14
420020,Agrolândia,1998,10,9
420020,Agrolândia,1998,11,9
420020,Agrolândia,1998,12,11
420020,Agrolândia,1999,1,10
420020,Agrolândia,1999,2,11
420020,Agrolândia,1999,3,11
420020,Agrolândia,1999,4,12
420020,Agrolândia,1999,5,12
420020,Agrolândia,1999,6,17
420020,Agrolândia,1999,7,21
420020,Agrolândia,1999,8,21
420020,Agrolândia,1999,9,18
420020,Agrolândia,1999,10,12
420020,Agrolândia,1999,11,11
420020,Agrolândia,1999,12,13
420020,Agrolândia,2000,1,9
420020,Agrolândia,2000,2,10
420020,Agrolândia,2000,3,13
420020,Agrolândia,2000,4,13
420020,Agrolândia,2000,5,15
420020,Agrolândia,2000,6,19
420020,Agrolândia,2000,7,23
420020,Agrolândia,2000,8,21
420020,Agrolândia,2000,9,15
420020,Agrolândia,2000,10,12
420020,Agrolândia,2000,11,13
420020,Agrolândia,2000,12,11
420020,Agrolândia,2001,1,11
420020,Agrolândia,2001,2,11
420020,Agrolândia,2001,3,13
420020,Agrolândia,2001,4,12
420020,Agrolândia,2001,5,16
420020,Agrolândia,2001,6,20
420020,Agrolândia,2001,7,21
420020,Agrolândia,2001,8,24
420020,Agrolândia,2001,9,16
420020,Agrolândia,2001,10,13
420020,Agrolândia,2001,11,11
420020,Agrolândia,2001,12,13
420020,Agrolândia,2002,1,9
420020,Agrolândia,2002,2,10
420020,Agrolândia,2002,3,12
420020,Agrolândia,2002,4,13
420020,Agrolândia,2002,5,16
420020,Agrolândia,2002,6,19
420020,Agrolândia,2002,7,22
420020,Agrolândia,2002,8,24
420020,Agrolândia,2002,9,17
420020,Agrolândia,2002,10,13
420020,Agrolândia,2002,11,11
420020,Agrolândia,2002,12,10
420020,Agrolândia,2003,1,11
420020,Agrolândia,2003,2,13
420020,Agrolândia,2003,3,14
420020,Agrolândia,2003,4,14
420020,Agrolândia,2003,5,17
420020,Agrolândia,2003,6,21
420020,Agrolândia,2003,7,25
420020,Agrolândia,2003,8,24
420020,Agrolândia,2003,9,17
420020,Agrolândia,2003,10,14
420020,Agrolândia,2003,11,11
420020,Agrolândia,2003,12,11
420020,Agrolândia,2004,1,11
420020,Agrolândia,2004,2,12
420020,Agrolândia,2004,3,13
420020,Agrolândia,2004,4,16
420020,Agrolândia,2004,5,16
420020,Agrolândia,2004,6,20
420020,Agrolândia,2004,7,25
420020,Agrolândia,2004,8,23
420020,Agrolândia,2004,9,18
420020,Agrolândia,2004,10,14
420020,Agrolândia,2004,11,12
420020,Agrolândia,2004,12,13
420020,Agrolândia,2005,1,12
420020,Agrolândia,2005,2,12
420020,Agrolândia,2005,3,12
420020,Agrolândia,2005,4,16
420020,Agrolândia,2005,5,14
420020,Agrolândia,2005,6,24
420020,Agrolândia,2005,7,26
420020,Agrolândia,2005,8,24
420020,Agrolândia,2005,9,18
420020,Agrolândia,2005,10,15
420020,Agrolândia,2005,11,12
420020,Agrolândia,2005,12,13
420020,Agrolândia,2006,1,10
420020,Agrolândia,2006,2,12
420020,Agrolândia,2006,3,11
420020,Agrolândia,2006,4,14
420020,Agrolândia,2006,5,16
420020,Agrolândia,2006,6,23
420020,Agrolândia,2006,7,26
420020,Agrolândia,2006,8,23
420020,Agrolândia,2006,9,20
420020,Agrolândia,2006,10,15
420020,Agrolândia,2006,11,16
420020,Agrolândia,2006,12,12
420020,Agrolândia,2007,1,12
420020,Agrolândia,2007,2,15
420020,Agrolândia,2007,3,14
420020,Agrolândia,2007,4,14
420020,Agrolândia,2007,5,17
420020,Agrolândia,2007,6,23
420020,Agrolândia,2007,7,30
420020,Agrolândia,2007,8,25
420020,Agrolândia,2007,9,18
420020,Agrolândia,2007,10,14
420020,Agrolândia,2007,11,15
420020,Agrolândia,2007,12,15
420020,Agrolândia,2008,1,13
420020,Agrolândia,2008,2,15
420020,Agrolândia,2008,3,14
420020,Agrolândia,2008,4,16
420020,Agrolândia,2008,5,18
420020,Agrolândia,2008,6,23
420020,Agrolândia,2008,7,26
420020,Agrolândia,2008,8,27
420020,Agrolândia,2008,9,19
420020,Agrolândia,2008,10,16
420020,Agrolândia,2008,11,14
420020,Agrolândia,2008,12,14
420020,Agrolândia,2009,1,11
420020,Agrolândia,2009,2,13
420020,Agrolândia,2009,3,14
420020,Agrolândia,2009,4,13
420020,Agrolândia,2009,5,15
420020,Agrolândia,2009,6,27
420020,Agrolândia,2009,7,28
420020,Agrolândia,2009,8,25
420020,Agrolândia,2009,9,19
420020,Agrolândia,2009,10,13
420020,Agrolândia,2009,11,12
420020,Agrolândia,2009,12,15
420020,Agrolândia,2010,1,16
420020,Agrolândia,2010,2,11
420020,Agrolândia,2010,3,14
420020,Agrolândia,2010,4,15
420020,Agrolândia,2010,5,19
420020,Agrolândia,2010,6,24
420020,Agrolândia,2010,7,28
420020,Agrolândia,2010,8,28
420020,Agrolândia,2010,9,21
420020,Agrolândia,2010,10,17
420020,Agrolândia,2010,11,12
420020,Agrolândia,2010,12,13
420020,Agrolândia,2011,1,13
420020,Agrolândia,2011,2,13
420020,Agrolândia,2011,3,13
420020,Agrolândia,2011,4,16
420020,Agrolândia,2011,5,18
420020,Agrolândia,2011,6,23
420020,Agrolândia,2011,7,28
420020,Agrolândia,2011,8,28
420020,Agrolândia,2011,9,18
420020,Agrolândia,2011,10,16
420020,Agrolândia,2011,11,13
420020,Agrolândia,2011,12,14
420020,Agrolândia,2012,1,15
420020,Agrolândia,2012,2,15
420020,Agrolândia,2012,3,15
420020,Agrolândia,2012,4,16
420020,Agrolândia,2012,5,19
420020,Agrolândia,2012,6,22
420020,Agrolândia,2012,7,29
420020,Agrolândia,2012,8,27
420020,Agrolândia,2012,9,18
420020,Agrolândia,2012,10,15
420020,Agrolândia,2012,11,13
420020,Agrolândia,2012,12,14
420020,Agrolândia,2013,1,14
420020,Agrolândia,2013,2,15
420020,Agrolândia,2013,3,16
420020,Agrolândia,2013,4,16
420020,Agrolândia,2013,5,17
420020,Agrolândia,2013,6,25
420020,Agrolândia,2013,7,30
420020,Agrolândia,2013,8,25
420020,Agrolândia,2013,9,19
420020,Agrolândia,2013,10,15
420020,Agrolândia,2013,11,15
420020,Agrolândia,2013,12,14
420020,Agrolândia,2014,1,12
420020,Agrolândia,2014,2,15
420020,Agrolândia,2014,3,16
420020,Agrolândia,2014,4,17
420020,Agrolândia,2014,5,19
420020,Agrolândia,2014,6,25
420020,Agrolândia,2014,7,29
420020,Agrolândia,2014,8,28
420020,Agrolândia,2014,9,21
420020,Agrolândia,2014,10,15
420020,Agrolândia,2014,11,16
420020,Agrolândia,2014,12,13
420020,Agrolândia,2015,1,13
420020,Agrolândia,2015,2,14
420020,Agrolândia,2015,3,15
420020,Agrolândia,2015,4,15
420020,Agrolândia,2015,5,20
420020,Agrolândia,2015,6,27
420020,Agrolândia,2015,7,32
420020,Agrolândia,2015,8,27
420020,Agrolândia,2015,9,21
420020,Agrolândia,2015,10,17
420020,Agrolândia,2015,11,16
420020,Agrolândia,2015,12,15
420020,Agrolândia,2016,1,12
420020,Agrolândia,2016,2,15
420020,Agrolândia,2016,3,17
420020,Agrolândia,2016,4,17
420020,Agrolândia,2016,5,21
420020,Agrolândia,2016,6,26
420020,Agrolândia,2016,7,30
420020,Agrolândia,2016,8,29
420020,Agrolândia,2016,9,21
420020,Agrolândia,2016,10,16
420020,Agrolândia,2016,11,15
420020,Agrolândia,2016,12,15
420020,Agrolândia,2017,1,15
420020,Agrolândia,2017,2,16
420020,Agrolândia,2017,3,13
420020,Agrolândia,2017,4,16
420020,Agrolândia,2017,5,19
420020,Agrolândia,2017,6,26
420020,Agrolândia,2017,7,29
420020,Agrolândia,2017,8,26
420020,Agrolândia,2017,9,22
420020,Agrolândia,2017,10,15
420020,Agrolândia,2017,11,15
420020,Agrolândia,2017,12,14
420020,Agrolândia,2018,1,12
420020,Agrolândia,2018,2,14
420020,Agrolândia,2018,3,14
420020,Agrolândia,2018,4,16
420020,Agrolândia,2018,5,17
420020,Agrolândia,2018,6,25
420020,Agrolândia,2018,7,31
420020,Agrolândia,2018,8,28
420020,Agrolândia,2018,9,24
420020,Agrolândia,2018,10,16
420020,Agrolândia,2018,11,14
420020,Agrolândia,2018,12,13
420020,Agrolândia,2019,1,14
420020,Agrolândia,2019,2,14
420020,Agrolândia,2019,3,15
420020,Agrolândia,2019,4,17
420020,Agrolândia,2019,5,19
420020,Agrolândia,2019,6,27
420020,Agrolândia,2019,7,31
420020,Agrolândia,2019,8,28
420020,Agrolândia,2019,9,20
420020,Agrolândia,2019,10,18
420020,Agrolândia,2019,11,15
420020,Agrolândia,2019,12,16
420020,Agrolândia,2020,1,11
420020,Agrolândia,2020,2,14
420020,Agrolândia,2020,3,12
420020,Agrolândia,2020,4,12
420020,Agrolândia,2020,5,17
420020,Agrolândia,2020,6,20
420020,Agrolândia,2020,7,24
420020,Agrolândia,2020,8,22
420020,Agrolândia,2020,9,17
420020,Agrolândia,2020,10,12
420020,Agrolândia,2020,11,13
420020,Agrolândia,2020,12,10
420020,Agrolândia,2021,1,16
420020,Agrolândia,2021,2,19
420020,Agrolândia,2021,3,17
420020,Agrolândia,2021,4,19
420020,Agrolândia,2021,5,24
420020,Agrolândia,2021,6,32
420020,Agrolândia,2021,7,36
420020,Agrolândia,2021,8,34
420020,Agrolândia,2021,9,26
420020,Agrolândia,2021,10,20
420020,Agrolândia,2021,11,17
420020,Agrolândia,2021,12,18
420020,Agrolândia,2022,1,12
420020,Agrolândia,2022,2,15
420020,Agrolândia,2022,3,17
420020,Agrolândia,2022,4,17
420020,Agrolândia,2022,5,19
420020,Agrolândia,2022,6,27
420020,Agrolândia,2022,7,31
420020,Agrolândia,2022,8,30
420020,Agrolândia,2022,9,19
420020,Agrolândia,2022,10,15
420020,Agrolândia,2022,11,13
420020,Agrolândia,2022,12,15
420020,Agrolândia,2023,1,15
420020,Agrolândia,2023,2,14
420020,Agrolândia,2023,3,15
420020,Agrolândia,2023,4,14
420020,Agrolândia,2023,5,19
420020,Agrolândia,2023,6,27
420020,Agrolândia,2023,7,28
420020,Agrolândia,2023,8,29
420020,Agrolândia,2023,9,20
420020,Agrolândia,2023,10,17
420020,Agrolândia,2023,11,17
420020,Agrolândia,2023,12,14
420020,Agrolândia,2024,1,15
420020,Agrolândia,2024,2,16
420020,Agrolândia,2024,3,16
420020,Agrolândia,2024,4,15
420020,Agrolândia,2024,5,20
420020,Agrolândia,2024,6,25
420020,Agrolândia,2024,7,32
420020,Agrolândia,2024,8,30
420020,Agrolândia,2024,9,19
420020,Agrolândia,2024,10,17
420020,Agrolândia,2024,11,16
420020,Agrolândia,2024,12,13
420020,Agrolândia,2025,1,13
420020,Agrolândia,2025,2,14
420020,Agrolândia,2025,3,15
420020,Agrolândia,2025,4,18
420020,Agrolândia,2025,5,18
420020,Agrolândia,2025,6,28
420020,Agrolândia,2025,7,30
420020,Agrolândia,2025,8,31
420020,Agrolândia,2025,9,20
420020,Agrolândia,2025,10,17
420020,Agrolândia,2025,11,15
420020,Agrolândia,2025,12,16
420020,Agrolândia,2026,1,9
420020,Agrolândia,2026,2,6
420020,Agrolândia,2026,3,6
420020,Agrolândia,2026,4,8
420020,Agrolândia,2026,5,12
420020,Agrolândia,2026,6,13
420020,Agrolândia,2026,7,17
420025,Agronômica,1990,1,5
420025,Agronômica,1990,2,8
420025,Agronômica,1990,3,7
420025,Agronômica,1990,4,6
420025,Agronômica,1990,5,7
420025,Agronômica,1990,6,10
420025,Agronômica,1990,7,13
420025,Agronômica,1990,8,11
420025,Agronômica,1990,9,8
420025,Agronômica,1990,10,7
420025,Agronômica,1990,11,3
420025,Agronômica,1990,12,6
420025,Agronômica,1991,1,5
420025,Agronômica,1991,2,4
420025,Agronômica,1991,3,7
420025,Agronômica,1991,4,6
420025,Agronômica,1991,5,9
420025,Agronômica,1991,6,11
420025,Agronômica,1991,7,13
420025,Agronômica,1991,8,12
420025,Agronômica,1991,9,10
420025,Agronômica,1991,10,8
420025,Agronômica,1991,11,5
420025,Agronômica,1991,12,7
420025,Agronômica,1992,1,8
420025,Agronômica,1992,2,8
420025,Agronômica,1992,3,8
420025,Agronômica,1992,4,7
420025,Agronômica,1992,5,8
420025,Agronômica,1992,6,11
420025,Agronômica,1992,7,16
420025,Agronômica,1992,8,14
420025,Agronômica,1992,9,8
420025,Agronômica,1992,10,8
420025,Agronômica,1992,11,8
420025,Agronômica,1992,12,8
420025,Agronômica,1993,1,8
420025,Agronômica,1993,2,8
420025,Agronômica,1993,3,7
420025,Agronômica,1993,4,8
420025,Agronômica,1993,5,9
420025,Agronômica,1993,6,13
420025,Agronômica,1993,7,14
420025,Agronômica,1993,8,16
420025,Agronômica,1993,9,10
420025,Agronômica,1993,10,7
420025,Agronômica,1993,11,9
420025,Agronômica,1993,12,8
420025,Agronômica,1994,1,9
420025,Agronômica,1994,2,10
420025,Agronômica,1994,3,11
420025,Agronômica,1994,4,10
420025,Agronômica,1994,5,10
420025,Agronômica,1994,6,15
420025,Agronômica,1994,7,18
420025,Agronômica,1994,8,16
420025,Agronômica,1994,9,12
420025,Agronômica,1994,10,9
420025,Agronômica,1994,11,9
420025,Agronômica,1994,12,7
420025,Agronômica,1995,1,7
420025,Agronômica,1995,2,8
420025,Agronômica,1995,3,9
420025,Agronômica,1995,4,11
420025,Agronômica,1995,5,11
420025,Agronômica,1995,6,15
420025,Agronômica,1995,7,18
420025,Agronômica,1995,8,14
420025,Agronômica,1995,9,12
420025,Agronômica,1995,10,9
420025,Agronômica,1995,11,8
420025,Agronômica,1995,12,6
420025,Agronômica,1996,1,6
420025,Agronômica,1996,2,8
420025,Agronômica,1996,3,8
420025,Agronômica,1996,4,10
420025,Agronômica,1996,5,11
420025,Agronômica,1996,6,15
420025,Agronômica,1996,7,16
420025,Agronômica,1996,8,15
420025,Agronômica,1996,9,12
420025,Agronômica,1996,10,8
420025,Agronômica,1996,11,9
420025,Agronômica,1996,12,9
420025,Agronômica,1997,1,7
420025,Agronômica,1997,2,7
420025,Agronômica,1997,3,10
420025,Agronômica,1997,4,11
420025,Agronômica,1997,5,12
420025,Agronômica,1997,6,16
420025,Agronômica,1997,7,17
420025,Agronômica,1997,8,19
420025,Agronômica,1997,9,12
420025,Agronômica,1997,10,10
420025,Agronômica,1997,11,9
420025,Agronômica,1997,12,9
420025,Agronômica,1998,1,7
420025,Agronômica,1998,2,12
420025,Agronômica,1998,3,10
420025,Agronômica,1998,4,11
420025,Agronômica,1998,5,15
420025,Agronômica,1998,6,15
420025,Agronômica,1998,7,20
420025,Agronômica,1998,8,22
420025,Agronômica,1998,9,13
420025,Agronômica,1998,10,11
420025,Agronômica,1998,11,12
420025,Agronômica,1998,12,11
420025,Agronômica,1999,1,9
420025,Agronômica,1999,2,11
420025,Agronômica,1999,3,10
420025,Agronômica,1999,4,13
420025,Agronômica,1999,5,14
420025,Agronômica,1999,6,19
420025,Agronômica,1999,7,23
420025,Agronômica,1999,8,22
420025,Agronômica,1999,9,13
420025,Agronômica,1999,10,13
420025,Agronômica,1999,11,12
420025,Agronômica,1999,12,10
420025,Agronômica,2000,1,12
420025,Agronômica,2000,2,12
420025,Agronômica,2000,3,10
420025,Agronômica,2000,4,13
420025,Agronômica,2000,5,17
420025,Agronômica,2000,6,20
420025,Agronômica,2000,7,20
420025,Agronômica,2000,8,21
420025,Agronômica,2000,9,17
420025,Agronômica,2000,10,14
420025,Agronômica,2000,11,12
420025,Agronômica,2000,12,11
420025,Agronômica,2001,1,10
420025,Agronômica,2001,2,11
420025,Agronômica,2001,3,14
420025,Agronômica,2001,4,12
420025,Agronômica,2001,5,14
420025,Agronômica,2001,6,19
420025,Agronômica,2001,7,24
420025,Agronômica,2001,8,19
420025,Agronômica,2001,9,16
420025,Agronômica,2001,10,13
420025,Agronômica,2001,11,10
420025,Agronômica,2001,12,11
420025,Agronômica,2002,1,11
420025,Agronômica,2002,2,12
420025,Agronômica,2002,3,11
420025,Agronômica,2002,4,11
420025,Agronômica,2002,5,14
420025,Agronômica,2002,6,21
420025,Agronômica,2002,7,24
420025,Agronômica,2002,8,24
420025,Agronômica,2002,9,18
420025,Agronômica,2002,10,14
420025,Agronômica,2002,11,14
420025,Agronômica,2002,12,10
420025,Agronômica,2003,1,8
420025,Agronômica,2003,2,12
420025,Agronômica,2003,3,15
420025,Agronômica,2003,4,12
420025,Agronômica,2003,5,14
420025,Agronômica,2003,6,22
420025,Agronômica,2003,7,27
420025,Agronômica,2003,8,22
420025,Agronômica,2003,9,18
420025,Agronômica,2003,10,14
420025,Agronômica,2003,11,11
420025,Agronômica,2003,12,13
420025,Agronômica,2004,1,11
420025,Agronômica,2004,2,9
420025,Agronômica,2004,3,14
420025,Agronômica,2004,4,13
420025,Agronômica,2004,5,16
420025,Agronômica,2004,6,21
420025,Agronômica,2004,7,27
420025,Agronômica,2004,8,25
420025,Agronômica,2004,9,17
420025,Agronômica,2004,10,14
420025,Agronômica,2004,11,13
420025,Agronômica,2004,12,12
420025,Agronômica,2005,1,11
420025,Agronômica,2005,2,14
420025,Agronômica,2005,3,13
420025,Agronômica,2005,4,14
420025,Agronômica,2005,5,19
420025,Agronômica,2005,6,22
420025,Agronômica,2005,7,27
420025,Agronômica,2005,8,26
420025,Agronômica,2005,9,18
420025,Agronômica,2005,10,16
420025,Agronômica,2005,11,14
420025,Agronômica,2005,12,12
420025,Agronômica,2006,1,11
420025,Agronômica,2006,2,14
420025,Agronômica,2006,3,13
